NUM_MPM;COD_PAY_ENTR;COD_STE_ENTR;COD_GARE_ENTR;LIB_GARE_ENT;COD_PAY_SOR;COD_STE_SOR;COD_GARE_SOR;LIB_GAR_SOR;HRD_SOR;DATE_SOR;HRD_ENTR;DATE_ENTR
25004903965600001;000;00;000;;250;06;031;BANDOL P/V;20/07/2014 12:00:00;201407201200;;
25004903965600001;000;00;000;;250;06;033;LA CIOTAT P/V;01/02/2014 13:57:00;201402011357;;
25004903965600001;000;00;000;;250;06;034;LA CIOTAT ECH.;16/02/2014 15:12:00;201402161512;;
25004903965600001;000;00;000;;250;06;034;LA CIOTAT ECH.;16/02/2014 12:12:00;201402161212;;
25004903965600001;000;00;000;;250;06;034;LA CIOTAT ECH.;25/05/2014 15:50:00;201405251550;;
25004903965600001;000;00;000;;250;06;034;LA CIOTAT ECH.;25/05/2014 11:53:00;201405251153;;
25004903965600001;000;00;000;;250;06;034;LA CIOTAT ECH.;20/07/2014 12:11:00;201407201211;;
25004903965600001;000;00;000;;250;06;034;LA CIOTAT ECH.;20/07/2014 16:19:00;201407201619;;
25004903965600001;000;00;000;;250;06;034;LA CIOTAT ECH.;28/02/2015 15:16:00;201502281516;;
25004903965600001;000;00;000;;250;06;034;LA CIOTAT ECH.;28/02/2015 16:55:00;201502281655;;
25004903965600001;250;06;042;PUGET VILLE;250;06;049;FREJUS OUEST;01/02/2014 19:24:00;201402011924;01/02/2014 18:52:00;201402011852
25004903965600001;250;06;042;PUGET VILLE;250;06;049;FREJUS OUEST;16/02/2014 16:17:00;201402161617;16/02/2014 15:48:00;201402161548
25004903965600001;250;06;042;PUGET VILLE;250;06;049;FREJUS OUEST;25/05/2014 16:54:00;201405251654;25/05/2014 16:23:00;201405251623
25004903965600001;250;06;042;PUGET VILLE;250;06;049;FREJUS OUEST;20/07/2014 17:21:00;201407201721;20/07/2014 16:53:00;201407201653
25004903965600001;250;06;042;PUGET VILLE;250;06;049;FREJUS OUEST;10/11/2014 18:03:00;201411101803;10/11/2014 17:31:00;201411101731
25004903965600001;250;06;042;PUGET VILLE;250;06;049;FREJUS OUEST;10/11/2014 08:52:00;201411100852;10/11/2014 08:20:00;201411100820
25004903965600001;250;06;042;PUGET VILLE;250;06;049;FREJUS OUEST;12/11/2014 08:23:00;201411120823;12/11/2014 07:52:00;201411120752
25004903965600001;250;06;042;PUGET VILLE;250;06;049;FREJUS OUEST;26/12/2014 16:57:00;201412261657;26/12/2014 16:28:00;201412261628
25004903965600001;250;06;042;PUGET VILLE;250;06;049;FREJUS OUEST;08/02/2015 13:01:00;201502081301;08/02/2015 12:33:00;201502081233
25004903965600001;250;06;036;PONT DE L ETOILE;250;06;049;FREJUS OUEST;07/12/2014 18:05:00;201412071805;07/12/2014 17:10:00;201412071710
25004903965600001;250;06;008;PUGET ECHANGEUR;250;06;049;FREJUS OUEST;22/03/2014 10:55:00;201403221055;22/03/2014 10:53:00;201403221053
25004903965600001;250;06;008;PUGET ECHANGEUR;250;06;049;FREJUS OUEST;14/06/2014 11:26:00;201406141126;14/06/2014 11:23:00;201406141123
25004903965600001;250;06;008;PUGET ECHANGEUR;250;06;049;FREJUS OUEST;19/06/2014 17:09:00;201406191709;19/06/2014 17:06:00;201406191706
25004903965600001;250;06;008;PUGET ECHANGEUR;250;06;049;FREJUS OUEST;05/08/2014 11:20:00;201408051120;05/08/2014 11:18:00;201408051118
25004903965600001;250;06;008;PUGET ECHANGEUR;250;06;049;FREJUS OUEST;13/08/2014 17:19:00;201408131719;13/08/2014 17:16:00;201408131716
25004903965600001;250;06;008;PUGET ECHANGEUR;250;06;049;FREJUS OUEST;12/08/2014 11:32:00;201408121132;12/08/2014 11:30:00;201408121130
25004903965600001;250;06;007;LE MUY;250;06;049;FREJUS OUEST;09/03/2014 01:04:00;201403090104;09/03/2014 00:55:00;201403090055
25004903965600001;250;06;007;LE MUY;250;06;049;FREJUS OUEST;10/01/2015 19:57:00;201501101957;10/01/2015 19:48:00;201501101948
25004903965600001;250;06;005;BRIGNOLES;250;06;049;FREJUS OUEST;09/02/2014 13:14:00;201402091314;09/02/2014 12:43:00;201402091243
25004903965600001;250;06;005;BRIGNOLES;250;06;049;FREJUS OUEST;27/09/2014 00:30:00;201409270030;26/09/2014 23:26:00;201409262326
25004903965600001;250;06;005;BRIGNOLES;250;06;049;FREJUS OUEST;25/01/2015 18:26:00;201501251826;25/01/2015 18:00:00;201501251800
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;17/01/2014 20:53:00;201401172053;17/01/2014 19:36:00;201401171936
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;23/01/2014 19:50:00;201401231950;23/01/2014 18:50:00;201401231850
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;08/01/2014 21:23:00;201401082123;08/01/2014 20:33:00;201401082033
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;15/01/2014 20:40:00;201401152040;15/01/2014 19:40:00;201401151940
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;03/01/2014 19:34:00;201401031934;03/01/2014 18:46:00;201401031846
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;10/01/2014 20:28:00;201401102028;10/01/2014 19:27:00;201401101927
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;30/01/2014 21:52:00;201401302152;30/01/2014 20:52:00;201401302052
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;19/02/2014 21:04:00;201402192104;19/02/2014 20:08:00;201402192008
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;13/02/2014 18:41:00;201402131841;13/02/2014 17:51:00;201402131751
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;07/02/2014 20:53:00;201402072053;07/02/2014 19:51:00;201402071951
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;21/02/2014 20:55:00;201402212055;21/02/2014 20:00:00;201402212000
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;25/02/2014 20:29:00;201402252029;25/02/2014 19:31:00;201402251931
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;05/02/2014 21:26:00;201402052126;05/02/2014 20:23:00;201402052023
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;14/03/2014 19:00:00;201403141900;14/03/2014 18:00:00;201403141800
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;24/03/2014 21:38:00;201403242138;24/03/2014 20:50:00;201403242050
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;21/03/2014 20:40:00;201403212040;21/03/2014 19:21:00;201403211921
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;17/03/2014 20:48:00;201403172048;17/03/2014 19:59:00;201403171959
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;07/03/2014 18:35:00;201403071835;07/03/2014 17:33:00;201403071733
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;04/04/2014 21:48:00;201404042148;04/04/2014 20:46:00;201404042046
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;18/04/2014 21:08:00;201404182108;18/04/2014 20:19:00;201404182019
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;24/04/2014 20:09:00;201404242009;24/04/2014 19:21:00;201404241921
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;16/04/2014 18:40:00;201404161840;16/04/2014 17:51:00;201404161751
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;30/04/2014 20:04:00;201404302004;30/04/2014 19:01:00;201404301901
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;03/04/2014 17:54:00;201404031754;03/04/2014 16:49:00;201404031649
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;27/05/2014 20:00:00;201405272000;27/05/2014 19:14:00;201405271914
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;12/05/2014 19:29:00;201405121929;12/05/2014 18:42:00;201405121842
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;15/05/2014 18:29:00;201405151829;15/05/2014 17:45:00;201405151745
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;07/05/2014 20:54:00;201405072054;07/05/2014 20:05:00;201405072005
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;06/06/2014 21:13:00;201406062113;06/06/2014 20:04:00;201406062004
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;18/06/2014 21:43:00;201406182143;18/06/2014 20:58:00;201406182058
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;11/06/2014 18:50:00;201406111850;11/06/2014 18:02:00;201406111802
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;04/06/2014 18:50:00;201406041850;04/06/2014 17:50:00;201406041750
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;13/06/2014 21:07:00;201406132107;13/06/2014 20:22:00;201406132022
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;11/07/2014 21:30:00;201407112130;11/07/2014 20:18:00;201407112018
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;09/07/2014 20:50:00;201407092050;09/07/2014 19:49:00;201407091949
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;17/07/2014 20:30:00;201407172030;17/07/2014 19:32:00;201407171932
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;25/07/2014 20:30:00;201407252030;25/07/2014 19:25:00;201407251925
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;23/07/2014 20:38:00;201407232038;23/07/2014 19:41:00;201407231941
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;04/07/2014 17:23:00;201407041723;04/07/2014 16:32:00;201407041632
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;02/07/2014 20:17:00;201407022017;02/07/2014 19:29:00;201407021929
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;01/08/2014 15:08:00;201408011508;01/08/2014 14:21:00;201408011421
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;20/08/2014 20:29:00;201408202029;20/08/2014 19:32:00;201408201932
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;27/08/2014 21:25:00;201408272125;27/08/2014 20:27:00;201408272027
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;24/09/2014 18:24:00;201409241824;24/09/2014 17:28:00;201409241728
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;05/09/2014 20:30:00;201409052030;05/09/2014 19:28:00;201409051928
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;10/09/2014 19:42:00;201409101942;10/09/2014 18:49:00;201409101849
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;03/09/2014 20:38:00;201409032038;03/09/2014 19:39:00;201409031939
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;17/10/2014 20:49:00;201410172049;17/10/2014 19:59:00;201410171959
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;08/10/2014 19:36:00;201410081936;08/10/2014 18:33:00;201410081833
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;23/10/2014 20:02:00;201410232002;23/10/2014 19:13:00;201410231913
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;29/10/2014 19:54:00;201410291954;29/10/2014 19:04:00;201410291904
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;15/10/2014 21:13:00;201410152113;15/10/2014 20:20:00;201410152020
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;31/10/2014 19:54:00;201410311954;31/10/2014 19:05:00;201410311905
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;10/10/2014 20:34:00;201410102034;10/10/2014 19:44:00;201410101944
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;01/10/2014 21:46:00;201410012146;01/10/2014 20:54:00;201410012054
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;14/11/2014 21:04:00;201411142104;14/11/2014 20:10:00;201411142010
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;06/11/2014 18:32:00;201411061832;06/11/2014 17:37:00;201411061737
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;07/11/2014 18:17:00;201411071817;07/11/2014 17:21:00;201411071721
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;27/11/2014 18:31:00;201411271831;27/11/2014 17:28:00;201411271728
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;20/11/2014 18:29:00;201411201829;20/11/2014 17:42:00;201411201742
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;28/11/2014 20:35:00;201411282035;28/11/2014 19:39:00;201411281939
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;04/12/2014 20:54:00;201412042054;04/12/2014 19:53:00;201412041953
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;10/12/2014 18:33:00;201412101833;10/12/2014 17:35:00;201412101735
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;17/12/2014 18:51:00;201412171851;17/12/2014 17:51:00;201412171751
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;31/12/2014 18:38:00;201412311838;31/12/2014 17:45:00;201412311745
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;19/12/2014 18:32:00;201412191832;19/12/2014 17:37:00;201412191737
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;30/01/2015 19:58:00;201501301958;30/01/2015 19:08:00;201501301908
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;17/01/2015 01:04:00;201501170104;17/01/2015 00:06:00;201501170006
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;29/01/2015 18:16:00;201501291816;29/01/2015 17:18:00;201501291718
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;08/01/2015 19:52:00;201501081952;08/01/2015 19:01:00;201501081901
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;23/01/2015 19:03:00;201501231903;23/01/2015 18:15:00;201501231815
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;26/01/2015 20:21:00;201501262021;26/01/2015 19:33:00;201501261933
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;14/01/2015 19:43:00;201501141943;14/01/2015 18:54:00;201501141854
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;09/01/2015 20:52:00;201501092052;09/01/2015 20:03:00;201501092003
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;11/02/2015 18:08:00;201502111808;11/02/2015 17:10:00;201502111710
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;01/02/2015 15:44:00;201502011544;01/02/2015 14:51:00;201502011451
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;26/02/2015 20:41:00;201502262041;26/02/2015 19:45:00;201502261945
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;19/02/2015 19:43:00;201502191943;19/02/2015 18:47:00;201502191847
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;28/02/2015 18:09:00;201502281809;28/02/2015 17:28:00;201502281728
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;07/02/2015 21:31:00;201502072131;07/02/2015 20:27:00;201502072027
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;04/02/2015 18:10:00;201502041810;04/02/2015 17:15:00;201502041715
25004903965600001;250;06;002;LA BARQUE;250;06;049;FREJUS OUEST;05/02/2015 20:48:00;201502052048;05/02/2015 19:39:00;201502051939
25004903965600001;250;06;049;FREJUS OUEST;250;06;006;CANNET DES MAURES;27/01/2015 10:24:00;201501271024;27/01/2015 10:05:00;201501271005
25004903965600001;250;06;009;CAPITOU;250;06;006;CANNET DES MAURES;29/01/2014 10:41:00;201401291041;29/01/2014 10:15:00;201401291015
25004903965600001;000;00;000;;250;06;025;MONACO;04/01/2015 15:19:00;201501041519;;
25004903965600001;000;00;000;;250;06;028;LAGHET;11/08/2014 00:23:00;201408110023;;
25004903965600001;250;06;049;FREJUS OUEST;250;06;036;PONT DE L ETOILE;07/12/2014 12:38:00;201412071238;07/12/2014 11:37:00;201412071137
25004903965600001;250;06;002;LA BARQUE;250;06;036;PONT DE L ETOILE;01/02/2014 13:50:00;201402011350;01/02/2014 13:41:00;201402011341
25004903965600001;250;06;002;LA BARQUE;250;06;036;PONT DE L ETOILE;28/02/2015 15:08:00;201502281508;28/02/2015 14:58:00;201502281458
25004903965600001;250;06;049;FREJUS OUEST;250;06;042;PUGET VILLE;16/02/2014 11:33:00;201402161133;16/02/2014 10:58:00;201402161058
25004903965600001;250;06;049;FREJUS OUEST;250;06;042;PUGET VILLE;31/05/2014 14:20:00;201405311420;31/05/2014 13:43:00;201405311343
25004903965600001;250;06;049;FREJUS OUEST;250;06;042;PUGET VILLE;18/05/2014 10:44:00;201405181044;18/05/2014 10:15:00;201405181015
25004903965600001;250;06;049;FREJUS OUEST;250;06;042;PUGET VILLE;25/05/2014 11:20:00;201405251120;25/05/2014 10:44:00;201405251044
25004903965600001;250;06;049;FREJUS OUEST;250;06;042;PUGET VILLE;10/11/2014 07:22:00;201411100722;10/11/2014 06:51:00;201411100651
25004903965600001;250;06;049;FREJUS OUEST;250;06;042;PUGET VILLE;10/11/2014 14:37:00;201411101437;10/11/2014 14:04:00;201411101404
25004903965600001;250;06;049;FREJUS OUEST;250;06;042;PUGET VILLE;12/11/2014 07:00:00;201411120700;12/11/2014 06:30:00;201411120630
25004903965600001;250;06;049;FREJUS OUEST;250;06;042;PUGET VILLE;26/12/2014 14:50:00;201412261450;26/12/2014 14:16:00;201412261416
25004903965600001;250;06;049;FREJUS OUEST;250;06;042;PUGET VILLE;08/02/2015 08:25:00;201502080825;08/02/2015 07:56:00;201502080756
25004903965600001;250;06;008;PUGET ECHANGEUR;250;06;042;PUGET VILLE;20/07/2014 11:28:00;201407201128;20/07/2014 10:59:00;201407201059
